"Time","Traffic In","Traffic Out"
2019-12-24 00:00:00,22900808,184673680
2019-12-25 00:00:00,20413016,166639032
2019-12-26 00:00:00,21333152,160056712
2019-12-27 00:00:00,30836880,230829240
2019-12-28 00:00:00,26735648,201218096
2019-12-29 00:00:00,25125520,209415392
2019-12-30 00:00:00,36668128,242468256
2019-12-31 00:00:00,33091224,232147616
2020-01-01 00:00:00,29333000,218884512
2020-01-02 00:00:00,51973120,387223440
2020-01-03 00:00:00,60804104,436685184
2020-01-04 00:00:00,44797320,422634144
2020-01-05 00:00:00,49922928,465062512
2020-01-06 00:00:00,94323048,738018504
2020-01-07 00:00:00,118090320,762287576
2020-01-08 00:00:00,102192752,817253784
2020-01-09 00:00:00,95876584,891933072
2020-01-10 00:00:00,99975192,925990096
2020-01-11 00:00:00,84589664,973387104
2020-01-12 00:00:00,129896816,1241056800
2020-01-13 00:00:00,151160272,1638507848
2020-01-14 00:00:00,158649200,1847894984
2020-01-15 00:00:00,189808120,1857737816
2020-01-16 00:00:00,174186000,1813267360
2020-01-17 00:00:00,166565424,1744952064
2020-01-18 00:00:00,133634432,1633220832
2020-01-19 00:00:00,143974632,1678917384
2020-01-20 00:00:00,160640112,1805399048
2020-01-21 00:00:00,174058200,1860181056
2020-01-22 00:00:00,175920776,1959746632
2020-01-23 00:00:00,167736648,1927559656
2020-01-24 00:00:00,135117128,1630181416
2020-01-25 00:00:00,105579568,1357698832
2020-01-26 00:00:00,138530920,1686929136
2020-01-27 00:00:00,195222536,2032594384
2020-01-28 00:00:00,184825208,2170409304
2020-01-29 00:00:00,199534280,2072698064
2020-01-30 00:00:00,202733920,2026752504
2020-01-31 00:00:00,173990936,1921434568
2020-02-01 00:00:00,140246144,1597973016
2020-02-02 00:00:00,140803528,1871745176
2020-02-03 00:00:00,186852368,2288305656
2020-02-04 00:00:00,190237088,2285830496
2020-02-05 00:00:00,168139760,2252515328
2020-02-06 00:00:00,200930360,2220650056
2020-02-07 00:00:00,168725552,1929433672
2020-02-08 00:00:00,119174392,1562585992
2020-02-09 00:00:00,131768712,1773240128
2020-02-10 00:00:00,195786080,2050735872
2020-02-11 00:00:00,187634400,2249798640
2020-02-12 00:00:00,181505120,2541684696
2020-02-13 00:00:00,180305336,2222317168
2020-02-14 00:00:00,146693248,1778978096
2020-02-15 00:00:00,108226584,1637155600
2020-02-16 00:00:00,128536592,1830309192
2020-02-17 00:00:00,191419888,2130601072
2020-02-18 00:00:00,184262440,2183580296
2020-02-19 00:00:00,172019896,2124550552
2020-02-20 00:00:00,184943448,2153112328
